Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200005936,5.68,9.16
202200005972,10.81,38.81
202200005982,7.53,10.63
202200005988,13.02,8.45
202200005993,5.78,25.67
202200005994,4.56,14.41
202200005998,2.37,10.19
202200006007,2.02,24.38
202200006009,2.91,4.93
202200006031,6.8,10.73
202200006037,1.45,5.67
202200006042,3.03,4.46
202200006048,7.42,10.23
202200006050,5.45,6.46
202200006052,2.28,2.96
202200006054,3.96,6.62
202200006063,1.07,4.31
202200006105,5.79,5.02
202200006107,3.77,8.43
202200006108,3.29,5.48
202200006109,6.6,3.82
202200006110,5.02,6.0
202200006112,2.48,2.39
202200006114,5.22,7.38
202200006161,4.2,15.3
202200006190,8.22,15.53
202200006213,6.09,16.58
202200006219,2.6,8.19
202200006221,7.61,5.76
202200006226,7.84,4.78
202200006243,5.44,40.76
202200006244,2.81,12.3
202200006245,0.75,10.62
202200006246,4.41,15.73
202200006261,8.26,8.26
202200006270,7.62,10.42
202200006277,8.95,23.16
202200006278,10.04,13.97
202200006279,3.25,8.77
202200006281,2.85,9.68
202200006282,2.74,10.7
202200006283,4.24,6.4
202200006284,6.8,6.28
202200006286,3.8,7.91
202200006294,9.82,11.6
202200006326,2.34,3.54
202200006328,5.7,7.11
202200006346,5.46,5.18
202200006347,5.27,6.84
202200006357,2.81,8.29
202200006358,5.28,7.77
202200006369,4.0,9.9
202200006370,5.54,4.39
202200006385,7.63,7.78
202200006449,3.83,34.37
202200006484,3.16,19.36
202200006506,6.37,3.88
202200006519,3.66,9.31
202200006520,5.64,5.63
202200006521,9.63,7.53
202200006522,9.49,7.39
202200006539,6.53,4.6
202200006540,5.95,2.4
202200006598,4.03,5.07
202200006600,0.75,27.49
202200006602,10.55,19.87
202200006603,8.1,5.45
202200006613,2.77,11.95
202200006615,7.84,32.95
202200006639,5.01,8.46
202200006641,10.14,29.06
202200006642,1.56,8.85
202200006644,1.25,8.17
202200006646,4.53,3.12
202200006648,3.91,12.0
202200006675,6.32,3.79
202200006681,4.86,7.23
202200006682,4.91,10.93
