Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200031402,25.7,10.55
202200031405,25.42,9.47
202200031408,30.01,9.18
202200031538,2.87,12.16
202200031577,32.7,24.12
202200031594,1.14,12.25
202200031635,8.0,34.39
202200031638,6.01,20.99
202200031655,33.64,20.29
202200031659,6.6,5.28
202200031664,1.15,16.2
202200031665,1.85,25.13
202200031708,18.66,15.62
202200031783,53.08,12.9
202200031933,17.28,13.16
202200031937,1.54,8.88
202200031941,3.08,7.14
202200031949,6.04,18.49
202200031991,9.3,21.15
202200032026,4.59,14.19
202200032028,10.24,18.86
202200032073,8.4,17.07
202200032099,26.86,5.96
202200032100,23.95,9.74
202200032234,22.0,6.04
202200032306,18.76,4.36
202200032307,18.45,10.09
202200032625,5.39,6.58
202200032764,0.48,15.97
202200032766,2.59,25.59
202200032790,14.85,13.14
202200032802,7.76,16.06
202200032862,17.49,8.97
202200033030,20.56,13.24
202200033160,0.78,15.9
202200033237,5.01,4.74
202200033244,25.21,11.47
202200033300,2.74,17.3
202200033396,19.19,10.16
202200033425,8.94,21.74
202200033454,7.71,31.58
202200033514,9.3,13.28
202200033689,16.87,19.12
202200033729,22.97,4.88
202200033730,24.27,3.58
202200033883,3.72,15.26
202200033981,23.81,6.54
202200033983,25.9,9.94
202200033985,28.17,14.44
202200034081,3.66,15.08
202200034097,52.87,4.36
202200034389,11.78,18.96
202200034412,26.61,7.87
202200034414,21.01,6.86
202200034480,12.31,28.67
202200034481,3.65,21.39
202200034496,10.06,17.99
202200034510,21.62,9.82
202200034663,3.03,4.41
202200034670,22.2,8.61
202200034701,13.82,24.38
202200034745,2.24,23.0
202200034845,34.27,25.14
202200034846,4.11,11.3
202200034851,17.65,11.14
202200034854,19.9,1.99
202200034858,26.62,8.46
202200034896,29.22,14.16
202200034982,18.7,5.03
202200035148,20.96,7.18
202200035160,50.74,31.48
202200035189,1.78,3.12
202200035301,21.18,24.8
202200035366,3.21,7.74
202200035544,2.53,21.06
202200035607,24.39,3.21
202200035687,3.85,8.95
202200035822,28.5,21.82
202200035839,21.18,6.42
202200035840,17.21,14.18
202200035862,4.72,23.0
202200035921,4.85,21.58
202200036062,3.52,20.4
202200036079,12.58,22.36
202200036093,4.68,25.31
202200036160,13.24,27.04
202200036264,17.54,4.12
202200036267,24.55,4.39
202200036331,3.8,12.34
202200036382,2.76,17.58
202200036385,10.02,19.72
202200036497,19.78,4.52
202200036502,22.48,4.44
202200036506,22.02,6.71
202200036606,6.63,4.01
202200036609,5.64,15.7
202200036701,21.74,6.32
202200036706,25.93,9.98
202200036822,6.42,22.8
202200036829,5.05,9.93
202200036834,3.95,10.89
202200036839,3.65,6.24
202200036842,1.89,15.64
202200036910,24.3,12.45
202200036919,13.9,13.32
202200036946,7.64,20.54
202200037020,5.07,14.99
202200037071,6.2,15.38
202200037121,19.99,8.45
202200037123,21.39,7.36
202200037311,19.05,6.13
202200037478,1.73,11.38
202200037518,0.9,27.29
202200037581,1.08,14.1
202200037609,2.64,24.38
202200037635,22.39,6.95
202200037636,17.6,14.09
202200037637,21.82,6.15
202200037748,10.23,20.79
202200038049,2.46,10.68
202200038052,20.37,2.08
202200038084,1.76,27.64
202200038133,5.28,31.39
202200038304,2.8,12.9
202200038334,4.92,16.83
202200038555,5.11,17.24
202200038557,5.83,18.68
202200038587,6.86,14.61
202200038763,2.43,1.49
202200038788,12.29,25.09
202200038792,5.06,15.86
202200038813,20.7,7.02
202200038816,23.98,5.07
202200038820,3.73,28.85
202200038862,5.78,11.65
202200038895,2.85,28.5
202200038899,2.21,25.46
202200039008,18.29,10.79
202200039011,19.51,5.13
202200039014,21.76,5.73
202200039018,18.65,3.95
202200039105,27.4,11.45
202200039188,2.25,11.89
202200039190,23.68,6.44
202200039315,2.61,6.44
202200039357,21.66,5.46
202200039376,18.57,15.48
202200039449,27.25,11.3
202200039459,2.15,16.82
202200039461,19.19,5.45
202200039464,25.11,6.41
202200039466,20.9,8.7
202200039576,2.09,7.57
202200039611,26.47,13.94
202200039622,29.0,22.31
202200039748,5.12,27.38
202200039843,6.59,7.47
202200039863,2.42,16.65
202200039917,31.8,17.97
202200039936,16.49,13.01
202200040132,22.17,6.41
202200040135,27.34,11.39
202200040153,5.92,21.94
202200040206,7.03,5.3
202200040384,0.91,23.88
202200040460,10.39,19.35
202200040617,4.56,25.11
202200040680,4.7,5.84
202200040744,2.02,17.53
202200040842,5.3,19.63
202200040858,21.58,5.63
202200040985,17.28,27.1
202200041027,23.98,8.04
202200041029,20.49,7.91
202200041073,5.79,3.94
202200041157,38.76,24.94
202200041162,7.13,9.41
202200041348,4.19,14.01
202200041355,3.91,22.65
202200041379,11.26,25.24
202200041427,19.04,12.62
202200041441,22.27,24.34
202200041497,50.24,30.8
202200041509,9.53,22.31
202200041510,5.62,9.72
202200041762,23.71,7.76
202200041763,22.38,7.4
202200041892,37.76,20.5
202200041999,14.6,13.67
202200042121,28.0,21.31
202200042149,1.68,10.67
202200042179,23.26,5.06
202200042182,19.25,5.55
202200042184,22.2,6.25
202200042187,23.82,10.08
202200042591,18.94,28.55
202200042888,6.93,17.82
202200042919,15.64,25.67
202200042958,14.86,20.92
202200043041,6.16,21.21
202200043290,6.2,18.34
202200043292,4.74,14.34
202200043427,2.42,1.47
202200043483,4.04,12.41
202200043512,4.09,10.88
202200043513,27.32,11.37
202200043606,21.9,7.11
202200043655,20.12,8.76
202200043656,23.72,7.78
202200043657,21.94,8.46
202200043658,23.01,7.06
202200043792,22.37,6.42
202200043837,2.86,13.22
202200043896,15.1,13.32
202200043899,27.07,9.9
202200043959,4.12,11.29
202200044160,19.91,2.06
202200044162,24.14,3.97
202200044164,21.62,6.89
202200044167,19.48,2.76
202200044168,19.19,9.87
202200044171,15.8,13.03
202200044185,3.14,7.34
202200044396,18.44,5.52
202200044399,18.63,3.38
202200044404,20.83,6.81
202200044409,21.48,8.0
202200044414,23.79,3.13
202200044420,23.5,4.28
202200044425,25.89,9.94
202200044429,24.72,8.77
202200044432,22.19,5.9
202200044677,22.17,5.68
202200044733,3.55,12.47
202200044794,5.3,30.27
202200044865,1.33,26.23
202200044952,2.86,29.36
202200044973,18.37,2.42
202200045059,19.2,3.66
202200045064,21.78,5.83
202200045067,21.78,5.83
202200045076,10.74,20.79
202200045148,19.98,20.93
202200045182,23.26,16.18
202200045184,40.62,23.36
202200045188,18.55,14.56
202200045295,29.24,13.43
202200045462,18.6,4.41
202200045463,19.63,9.55
202200045464,19.11,6.64
202200045465,23.96,5.18
202200045588,0.9,23.59
202200045595,1.57,19.18
202200045621,19.64,3.69
202200045654,22.56,6.31
202200045655,24.35,4.17
202200045656,25.03,6.09
202200045657,24.2,8.24
202200045658,16.35,11.48
202200045659,17.03,13.9
202200045718,25.21,9.26
202200045719,21.42,4.38
202200045837,8.16,18.07
202200045847,3.97,20.11
202200045915,1.36,13.85
202200046026,3.32,12.88
202200046116,21.78,4.52
202200046211,3.78,12.94
202200046218,4.71,16.98
202200046235,6.19,28.89
202200046237,3.55,3.55
202200046242,2.9,25.25
202200046258,7.99,34.38
202200046389,3.69,18.04
202200046395,23.58,4.4
202200046399,30.03,14.22
202200046400,22.91,4.0
202200046406,20.9,2.64
202200046409,20.44,7.19
202200046415,19.66,4.9
202200046457,28.54,13.96
202200046713,8.66,6.82
202200046748,9.29,17.9
202200046755,3.2,33.57
202200046774,5.96,34.54
202200046859,3.96,15.37
202200046869,14.72,11.62
202200046908,2.65,31.22
202200046910,19.59,23.2
202200047000,3.08,4.27
202200047026,25.89,9.94
202200047031,27.22,1.63
202200047043,26.38,14.54
202200047205,6.14,19.11
202200047209,21.61,9.0
202200047212,24.96,6.22
202200047216,20.92,9.27
202200047235,1.31,26.6
202200047384,17.91,4.15
202200047385,22.72,8.9
202200047386,24.59,8.64
202200047387,20.76,5.73
202200047519,1.62,16.78
202200047527,5.2,30.89
202200047538,4.58,18.94
202200047692,21.19,6.44
202200047814,7.38,25.85
202200047871,3.9,9.93
202200047875,27.97,12.82
202200047999,5.38,24.92
202200048015,2.33,13.6
202200048033,21.5,5.55
202200048103,4.01,14.08
202200048239,5.58,16.55
202200048252,20.35,4.54
202200048256,1.18,25.8
202200048322,1.73,15.28
202200048327,21.33,18.24
202200048336,6.87,34.1
202200048398,28.74,5.84
202200048404,18.39,13.26
202200048438,14.11,11.0
202200048445,27.03,9.95
202200048532,20.23,11.72
202200048602,23.12,6.08
202200048815,9.13,20.18
202200048820,2.32,13.67
202200048860,1.46,13.2
202200048863,37.33,26.43
202200048866,6.35,19.83
202200048867,3.8,24.57
202200048887,5.44,25.82
202200048903,17.63,5.68
202200049047,2.86,30.52
202200049182,3.83,24.63
202200049254,3.33,21.54
202200049287,18.96,14.7
202200049392,21.98,6.03
202200049427,27.66,3.42
202200049428,22.29,7.03
202200049429,24.98,6.31
202200049430,17.6,9.09
202200049755,4.68,7.68
202200049769,6.19,17.5
202200049832,2.42,14.93
202200049886,6.59,8.87
202200049945,25.18,5.89
202200049951,20.75,7.66
202200050071,1.22,27.61
202200050220,23.92,4.86
202200050226,14.64,12.86
202200050234,19.91,9.76
202200050241,20.35,2.42
202200050247,22.74,7.6
202200050305,23.77,10.02
202200050313,22.17,7.6
202200050390,22.26,6.32
202200050427,1.7,16.45
202200050498,4.14,7.35
202200050754,4.84,15.69
202200050781,23.17,20.08
202200050783,1.92,23.96
202200051032,8.95,25.05
202200051050,5.91,3.29
202200051087,21.42,7.61
202200051088,58.47,3.82
202200051092,17.53,10.13
202200051173,4.39,6.67
202200051179,6.29,9.0
202200051232,2.05,21.9
202200051234,5.58,23.03
202200051319,13.44,19.79
202200051322,17.66,12.03
202200051333,6.21,10.85
202200051349,6.3,23.13
202200051371,0.24,32.14
202200051428,23.6,6.34
202200051429,22.86,9.6
202200051430,22.88,7.06
202200051431,20.86,4.91
202200051680,5.19,26.83
202200051906,15.75,15.75
202200051914,1.16,14.91
202200051915,0.79,31.66
202200051973,3.44,27.7
202200052139,0.29,23.58
202200052145,17.63,5.17
202200052167,40.6,27.07
202200052179,2.38,5.09
202200052190,1.47,13.82
202200052216,13.94,24.49
202200052421,2.15,24.5
202200052439,25.83,9.88
202200052462,22.54,7.75
202200052619,17.05,12.79
202200052649,57.48,19.59
202200052677,23.46,5.74
202200052681,17.14,14.1
202200052684,5.26,17.18
202200052749,4.88,12.07
202200052846,7.09,6.02
202200052851,36.94,22.72
202200052908,32.54,27.28
202200052922,23.66,5.94
202200052939,19.37,14.79
202200052945,20.36,4.41
202200052954,23.13,4.96
202200053055,21.33,6.58
202200053365,6.54,28.5
202200053404,12.84,19.3
202200053500,2.3,19.17
202200053502,15.3,15.38
202200053515,22.11,6.16
202200053683,3.13,27.18
202200053751,22.26,6.33
202200053804,1.57,24.86
202200053813,21.07,13.76
202200053874,30.96,22.41
202200053959,1.1,9.39
202200054078,5.44,9.06
202200054087,15.26,19.57
202200054201,23.2,14.12
202200054313,30.24,12.74
202200054337,4.67,3.43
202200054374,3.76,17.07
202200054377,44.32,26.97
202200054457,22.32,7.53
202200054464,4.28,3.28
202200054477,25.74,9.78
202200054686,5.45,5.45
202200054734,21.14,18.05
202200054737,23.27,33.83
202200054923,25.9,6.59
202200055211,6.31,28.43
202300000025,38.04,24.51
202300000046,24.1,17.41
202300000217,23.14,3.84
202300000220,22.1,7.86
202300000223,17.77,4.34
202300000225,20.78,4.83
202300000279,22.71,6.76
202300000336,17.13,14.72
202300000360,5.36,15.56
202300000373,10.35,23.83
202300000397,22.92,11.12
202300000524,22.42,6.47
202300000526,23.12,4.92
202300000528,21.77,5.82
202300000844,1.78,25.28
202300000846,16.21,13.29
202300000926,3.84,27.32
202300001026,24.86,8.09
202300001095,21.67,8.74
202300001176,3.02,27.29
202300001278,17.73,19.28
202300001322,23.26,5.65
202300001489,9.3,30.32
202300001492,7.92,28.94
202300001506,3.93,17.3
202300001541,26.32,10.37
202300001632,24.84,4.46
202300001634,23.77,3.14
202300001720,14.79,11.69
202300001729,2.4,16.67
202300001821,25.99,9.37
202300002026,18.87,12.37
202300002246,16.97,14.56
202300002248,18.43,2.48
202300002340,28.41,12.94
202300002381,21.94,6.56
202300002541,2.37,1.42
202300002563,5.65,6.11
202300003075,19.02,28.84
202300003082,19.24,6.32
202300003440,2.92,9.47
202300003450,26.21,10.26
202300003651,3.61,2.66
202300003691,1.93,18.93
202300003901,1.1,3.51
202300003911,1.68,15.71
202300003984,8.85,26.15
202300003985,2.11,18.72
202300003998,14.07,14.15
202300004083,19.75,12.44
202300004129,17.86,9.35
202300004133,25.04,9.09
202300004135,23.28,7.67
202300004173,18.54,9.52
202300004202,19.25,9.13
202300004234,21.37,3.11
202300004236,22.13,6.37
202300004259,20.68,8.16
202300004387,23.83,7.88
202300004389,14.48,20.47
202300004431,2.4,10.58
202300004443,0.83,6.18
202300004581,18.54,5.62
202300004638,19.59,15.07
202300004649,21.38,5.43
