Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200011354,2.62,3.13
202200011446,1.72,16.82
202200011472,8.07,23.57
202200011495,2.24,5.44
202200011508,4.02,25.68
202200011531,7.66,29.98
202200011542,28.04,37.43
202200011550,2.56,1.08
202200011552,2.29,22.38
202200011557,0.83,25.5
202200011560,2.26,20.4
202200011561,2.73,33.28
202200011590,3.85,28.76
202200011596,2.8,10.9
202200011600,5.28,15.8
202200011631,3.77,5.84
202200011639,3.7,3.99
202200011660,8.53,9.48
202200011669,5.97,8.24
202200011688,5.62,5.84
202200011698,3.94,6.75
202200011701,5.19,3.8
202200011841,9.33,40.24
202200011862,3.52,21.33
202200011936,5.75,5.25
202200011937,1.27,5.98
202200011940,2.4,6.59
202200011941,2.08,6.27
202200011948,11.85,13.7
202200011951,4.18,5.67
202200011954,7.7,4.21
202200011956,6.28,1.88
202200011959,3.2,5.7
202200011967,3.2,6.19
202200011971,2.56,5.55
202200011974,7.44,10.46
202200012038,6.69,31.98
202200012095,3.61,7.15
202200012117,4.44,25.53
202200012118,7.67,6.19
202200012121,6.44,28.79
202200012192,2.64,4.42
202200012195,6.04,5.81
202200012197,5.2,4.04
202200012241,6.52,4.19
202200012352,7.02,22.13
202200012385,4.92,23.25
202200012388,8.22,20.08
202200012401,4.86,4.02
202200012410,6.51,20.04
202200012476,5.59,5.89
202200012477,7.08,3.92
202200012521,4.64,30.46
202200012524,6.05,20.9
202200012526,2.09,16.44
202200012529,3.02,25.94
202200012530,9.61,25.07
202200012538,2.19,22.46
202200012540,3.85,18.96
202200012572,7.75,23.28
202200012604,9.54,33.94
202200012606,5.82,12.66
202200012630,6.57,7.04
202200012650,8.28,10.32
202200012681,2.48,5.63
202200012682,14.17,11.16
202200012738,6.85,3.7
202200012739,6.61,9.6
202200012769,5.6,24.79
202200012773,34.11,22.7
202200012787,6.64,12.3
202200012834,5.91,6.43
202200012878,3.82,9.28
202200012881,5.94,10.12
202200012882,3.85,1.68
202200012898,5.3,21.54
202200012982,3.48,20.52
202200013017,9.27,17.1
202200013018,3.76,4.82
202200013019,8.36,9.31
202200013020,11.54,14.62
202200013023,5.13,5.65
202200013028,4.78,5.02
202200013030,0.86,3.35
202200013032,7.76,8.28
202200013044,5.06,6.18
202200013141,7.14,23.67
202200013154,6.97,8.17
202200013159,4.0,5.0
202200013162,6.55,9.48
202200013166,8.62,18.73
202200013169,5.21,6.03
202200013184,8.16,19.03
202200013196,5.22,5.91
202200013296,7.34,15.17
202200013298,6.61,13.51
202200013310,3.48,2.69
202200013357,6.57,9.56
202200013359,7.03,5.02
202200013378,1.82,4.14
202200013398,8.2,8.67
202200013401,8.72,7.64
202200013402,5.07,4.14
202200013415,2.28,5.0
202200013419,1.28,5.05
202200013421,4.82,5.5
202200013424,3.14,5.18
202200013427,7.52,3.74
202200013429,5.05,7.9
202200013430,2.83,3.49
202200013432,4.18,5.94
202200013441,2.34,6.33
202200013462,6.38,9.12
202200013466,6.19,4.77
202200013640,0.37,26.44
202200013672,5.69,6.21
202200013691,4.61,29.48
202200013694,5.96,17.57
202200013733,1.66,5.43
202200013814,4.38,5.62
202200013830,7.6,10.47
202200013835,4.82,11.63
202200013836,4.48,10.2
202200013915,4.51,28.46
202200013922,11.55,22.32
202200013934,3.66,30.7
202200013942,6.38,25.85
202200013947,7.12,18.88
202200013948,9.77,14.46
202200013952,6.21,24.54
202200013968,13.87,35.22
202200014006,5.58,9.47
