Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200001426,2.83,5.47
202200001427,2.03,5.04
202200001428,1.1,5.35
202200001429,5.24,6.87
202200001430,7.94,9.98
202200001477,8.1,14.65
202200001478,3.63,5.58
202200001479,4.31,7.25
202200001481,5.79,4.75
202200001482,5.6,6.2
202200001499,4.44,10.78
202200001500,4.72,9.08
202200001507,7.34,12.94
202200001508,6.25,17.54
202200001509,6.96,9.68
202200001566,2.38,6.02
202200001567,6.03,4.29
202200001568,5.38,6.27
202200001569,3.03,3.32
202200001570,4.2,5.68
202200001571,6.19,1.95
202200001572,7.97,6.59
202200001573,4.39,5.58
202200001574,2.48,6.08
202200001575,3.48,4.67
202200001576,3.69,5.84
202200001577,4.17,10.14
202200001578,4.03,2.68
202200001579,4.58,3.81
202200001580,3.9,8.51
202200001581,5.67,8.46
202200001582,3.26,2.85
202200001583,4.2,5.18
202200001584,2.25,3.72
202200001585,2.08,3.55
202200001586,6.07,4.63
202200001587,1.94,4.41
202200001588,4.12,2.57
202200001589,3.8,2.83
202200001590,2.94,6.18
202200001591,1.04,5.74
202200001594,1.69,6.12
202200001599,6.34,4.81
202200001600,3.27,5.01
202200001603,3.91,3.66
202200001605,2.54,5.83
202200001606,2.43,3.81
202200001611,3.05,6.74
202200001613,2.43,6.03
202200001615,1.66,3.23
202200001617,3.45,5.1
202200001619,5.39,8.2
202200001621,4.29,5.66
202200001624,3.88,9.79
202200001625,2.84,7.19
202200001627,5.48,3.88
202200001628,3.86,8.48
202200001636,6.8,7.39
202200001647,8.61,10.71
202200001678,2.86,10.0
202200001708,4.93,7.09
202200001709,3.88,6.04
202200001711,3.49,9.63
202200001714,4.24,6.31
202200001716,4.41,6.65
202200001720,11.6,11.66
202200001721,4.85,8.39
202200001723,3.17,8.3
202200001724,3.24,5.58
202200001726,4.11,3.47
202200001727,5.65,9.83
202200001728,4.42,3.78
202200001730,5.05,4.24
202200001731,4.1,7.46
202200001733,3.42,5.5
202200001734,6.86,6.91
202200001735,4.48,5.08
202200001736,13.04,13.71
202200001737,5.71,10.83
202200001738,4.67,8.4
202200001744,1.9,10.2
202200001763,3.99,7.62
202200001765,3.64,9.92
202200001770,3.31,7.39
202200001771,3.91,3.08
202200001774,2.55,10.55
202200001801,6.8,5.96
202200001805,5.27,6.78
202200001811,3.35,9.43
202200001815,7.56,7.44
202200001817,2.54,4.83
202200001819,3.36,5.19
202200001821,7.16,7.04
202200001822,3.47,4.84
202200001824,3.44,4.54
202200001825,3.74,4.34
202200001827,3.98,3.13
202200001865,5.11,10.12
202200001868,3.66,10.06
202200001872,5.31,6.33
202200001884,3.62,7.04
202200001887,3.85,6.36
202200001891,3.9,6.85
202200001895,3.69,4.06
202200001900,3.57,10.99
202200001904,6.61,9.08
202200001911,4.42,6.26
202200001915,5.7,8.14
202200001920,4.77,11.46
202200001924,5.68,6.51
202200001939,4.26,5.39
202200001958,7.92,7.81
202200001965,7.23,8.83
202200001969,3.02,7.02
202200001974,3.53,2.82
202200001976,6.29,7.85
202200001979,3.04,3.94
202200001981,3.13,6.77
202200001985,5.02,4.62
202200001986,2.57,5.16
202200001989,3.2,2.38
202200001992,3.28,4.09
202200001994,7.33,8.41
202200001996,5.78,4.7
202200002000,4.94,9.69
202200002002,2.82,5.0
202200002004,6.23,10.37
202200002005,5.34,3.31
202200002008,5.74,9.76
202200002009,5.27,8.42
202200002010,4.24,5.34
202200002012,2.44,8.78
202200002015,4.47,4.81
202200002017,3.1,5.43
202200002019,2.29,2.79
202200002020,3.18,7.92
202200002022,4.81,5.99
202200002023,1.93,2.38
202200002026,3.84,3.96
202200002027,4.66,6.15
202200002029,6.63,3.67
202200002032,2.56,5.31
202200002033,1.88,13.55
202200002036,3.27,5.04
202200002039,1.53,8.07
202200002042,5.18,10.47
202200002043,4.86,5.32
202200002044,7.74,5.95
202200002046,4.84,10.13
202200002047,4.89,10.76
202200002049,1.83,8.96
202200002050,2.43,7.89
202200002051,0.04,3.88
202200002053,4.24,3.98
202200002054,3.46,5.69
202200002056,2.0,1.74
202200002058,2.98,3.36
202200002060,2.63,5.33
202200002061,5.86,7.16
202200002063,2.75,4.11
202200002066,2.36,7.82
202200002067,4.01,8.75
202200002070,2.75,3.79
202200002073,2.94,3.29
202200002074,3.94,8.68
202200002076,4.77,4.44
202200002077,5.88,8.32
202200002081,3.63,5.43
202200002083,3.73,5.53
202200002087,4.73,1.65
202200002088,1.56,6.32
202200002091,5.01,7.22
202200002093,3.73,4.17
202200002096,4.49,3.9
202200002097,3.65,8.35
202200002100,1.12,4.21
202200002103,4.84,8.85
202200002104,0.9,4.28
202200002107,3.01,5.77
202200002110,2.89,5.9
202200002113,5.08,6.45
