Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202300025341,10.22,32.42
202300025505,10.21,11.92
202300025506,3.82,29.08
202300025583,8.92,17.44
202300025723,1.44,36.96
202300025887,6.83,5.52
202300025955,8.38,13.09
202300026168,3.53,1.88
202300026238,2.99,8.82
202300026242,4.02,13.71
202300026363,4.32,12.54
202300026369,8.62,20.24
202300026464,6.44,6.82
202300026467,5.48,13.8
202300026552,6.31,5.0
202300026651,13.94,13.7
202300026662,4.78,17.46
202300026734,3.06,15.41
202300026748,1.46,28.17
202300026936,8.57,9.32
202300026939,7.74,19.12
202300026982,7.28,57.56
202300027560,1.11,15.87
202300027562,1.54,34.72
202300027577,3.33,24.16
202300027632,1.14,7.87
202300027742,5.29,13.6
202300027753,4.58,15.1
202300027797,3.38,1.69
202300027992,2.91,27.49
202300027997,0.86,18.29
202300028028,8.55,11.23
202300028032,2.5,23.6
202300028166,0.84,19.4
202300028171,8.41,13.12
202300028210,6.49,6.69
202300028385,2.23,10.2
202300028416,3.08,27.71
202300028425,7.69,6.61
202300028483,6.16,55.04
202300028485,1.98,29.69
202300028498,4.29,16.99
202300028711,4.98,7.4
202300028752,9.35,6.32
202300028845,4.24,9.32
202300028944,6.24,9.26
202300028945,10.3,19.88
202300028946,7.64,16.11
202300028947,7.6,15.91
202300028948,9.19,15.54
202300029022,7.74,47.27
202300029024,5.41,14.38
202300029025,9.25,24.5
202300029297,8.88,8.17
202300029478,2.47,4.6
202300029493,4.4,17.52
202300029813,2.94,15.84
202300029817,5.56,10.44
202300029936,12.58,26.41
202300030002,10.3,18.58
202300030004,0.8,14.66
202300030210,4.86,6.51
202300030290,3.42,22.3
202300030299,5.4,17.07
202300030444,6.91,10.38
202300030458,2.02,3.48
202300030632,2.02,11.45
202300030689,3.47,9.34
202300030692,10.68,8.32
202300030705,5.28,9.77
202300030973,2.82,6.76
202300031095,4.11,8.57
202300031174,1.11,17.18
202300031175,11.98,36.24
202300031217,6.96,14.76
202300031229,2.1,5.83
202300031261,6.9,7.86
202300031262,5.16,7.83
202300031433,2.71,13.39
202300031435,2.78,24.56
202300031436,12.12,34.43
202300031717,3.54,6.9
202300031805,2.02,8.76
202300031809,9.05,37.43
202300032092,6.36,14.16
202300032117,11.13,27.98
202300032123,8.4,14.1
202300032139,2.08,18.96
202300032298,2.59,6.11
202300032314,6.47,15.8
202300032392,9.4,13.24
202300032466,7.83,13.76
202300032541,5.6,4.76
202300032544,1.32,15.69
202300032569,3.42,13.35
202300032630,8.54,9.93
202300032633,1.18,34.28
202300032703,2.74,28.44
