Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200032743,15.11,26.16
202200032952,0.48,6.62
202200032965,4.24,3.82
202200032968,4.42,8.65
202200032986,6.68,8.34
202200033017,5.5,8.14
202200033020,1.33,10.47
202200033108,3.28,8.44
202200033127,5.49,4.39
202200033156,4.31,8.96
202200033161,7.1,6.79
202200033166,7.66,9.9
202200033239,0.36,21.36
202200033247,3.28,30.67
202200033296,3.94,14.29
202200033297,1.45,21.21
202200033400,21.14,30.28
202200033442,2.78,22.07
202200033519,3.03,13.46
202200033660,6.25,23.97
202200033677,5.46,35.09
202200033854,7.53,15.76
202200033862,6.48,14.59
202200033863,4.24,4.96
202200033864,5.57,13.22
202200033976,3.76,9.97
202200033979,4.64,4.73
202200034063,2.92,16.99
202200034096,1.54,15.38
202200034284,3.1,32.62
202200034286,1.25,25.08
202200034396,4.52,12.33
202200034399,4.17,7.17
202200034409,5.95,4.99
202200034438,6.92,27.56
202200034479,34.13,37.02
202200034614,0.92,23.93
202200034712,4.24,36.66
202200034713,8.02,32.78
202200034714,14.38,26.88
202200034740,5.11,20.33
202200034742,4.2,13.59
202200034834,3.2,9.53
202200034883,2.99,4.05
202200034979,10.39,7.62
202200035072,3.25,43.4
202200035161,10.52,23.41
202200035177,4.75,33.79
202200035200,8.88,15.2
202200035202,1.84,29.88
202200035241,4.8,5.83
202200035298,3.42,7.16
202200035302,3.42,7.16
202200035359,0.97,8.49
202200035417,4.8,7.17
202200035484,2.0,11.24
202200035486,1.66,18.79
202200035536,8.3,20.33
202200035564,4.47,5.62
202200035582,7.72,7.49
202200035583,7.97,9.5
202200035614,7.78,8.07
202200035683,1.9,3.65
202200035719,6.14,7.8
202200035759,5.06,4.87
202200035821,3.3,30.41
202200035899,2.63,7.88
202200035932,6.94,14.24
202200035971,5.91,7.57
202200036091,8.36,26.15
202200036480,9.24,2.06
202200036548,9.06,9.75
202200036628,5.7,8.7
202200036873,6.48,15.11
202200036876,5.28,8.4
202200036941,7.23,27.75
202200036942,1.94,25.94
202200037025,16.15,23.59
202200037105,0.99,10.27
202200037109,7.12,30.11
202200037315,4.11,5.48
202200037316,9.85,11.39
202200037344,3.78,7.86
202200037414,5.58,29.0
202200037432,3.45,23.7
202200037587,18.6,34.57
202200037608,12.81,29.27
202200037702,18.38,20.12
202200037710,9.62,11.36
202200038031,7.28,29.69
202200038037,6.32,5.83
202200038064,7.76,16.75
202200038079,5.52,4.01
202200038237,8.22,28.46
202200038260,4.27,26.02
202200038283,3.44,10.89
202200038296,7.8,10.0
202200038317,2.11,34.11
202200038320,6.11,4.68
202200038322,6.08,17.37
202200038325,7.26,8.24
202200038428,9.51,6.62
202200038569,5.22,19.6
202200038585,4.84,8.3
202200038598,11.64,11.21
202200038600,9.41,16.72
202200038621,1.76,42.54
202200038637,6.84,27.32
202200038764,1.37,2.04
202200038804,9.34,13.23
202200038806,6.18,20.83
202200038807,4.78,7.34
202200038808,5.06,26.6
202200038884,3.76,7.9
202200039096,3.16,8.12
202200039320,9.12,9.91
202200039334,7.17,15.14
202200039350,5.17,3.67
202200039375,3.2,14.35
202200039447,5.76,8.14
202200039531,4.4,5.75
202200039577,4.65,23.81
202200039587,6.42,21.88
202200039603,9.27,21.05
202200039835,2.59,4.18
202200039865,11.66,18.4
202200039867,1.9,16.29
202200040116,6.04,3.27
202200040271,5.63,5.3
202200040334,30.48,29.45
202200040427,2.9,10.72
202200040479,17.66,19.4
202200040500,5.62,21.93
202200040536,11.1,30.02
202200040613,10.84,11.35
202200040628,3.02,3.84
202200040676,4.09,12.5
202200040700,8.48,10.58
202200040719,3.85,12.88
202200040723,14.68,19.24
202200040780,9.23,21.27
202200040870,7.57,22.88
202200040872,6.21,16.63
202200040981,4.73,21.52
202200041081,5.48,32.47
202200041083,0.61,16.38
202200041094,3.63,7.28
202200041153,45.33,27.14
202200041155,46.5,28.31
202200041184,2.72,7.34
202200041185,5.5,6.67
202200041203,6.52,26.74
202200041262,6.56,9.37
202200041277,3.17,2.73
202200041399,5.68,18.5
202200041401,4.32,29.0
202200041487,4.49,12.86
202200041488,5.12,8.49
202200041504,1.33,29.58
202200041505,0.58,27.88
202200041541,9.52,17.71
202200041597,1.52,7.85
202200041598,4.32,5.76
202200041599,2.72,7.98
202200041611,8.92,8.5
202200041696,6.63,15.14
202200041697,3.99,20.07
202200041835,16.39,16.37
202200041889,0.82,11.76
202200041930,6.01,3.78
202200041996,20.33,29.48
202200042028,5.71,14.86
202200042030,9.12,11.73
202200042072,7.4,16.17
202200042074,1.76,33.76
202200042092,5.18,9.82
202200042094,12.3,13.62
202200042108,12.94,24.01
202200042137,11.44,13.07
202200042168,9.19,7.06
202200042170,3.03,5.23
202200042436,5.78,33.67
202200042456,6.82,30.66
202200042479,21.57,23.03
202200042530,4.61,19.17
202200042621,3.17,7.78
202200042634,5.48,9.67
202200042646,5.03,5.62
